CONTOS POPULARES PORTUGUESES- O RABO DO GATO;ADOLFO COELHO;;;;
CONTOS SOLIDµRIOS -  FROZEN ;WALT DISNEY;;;;
CONTOS SOLIDµRIOS - CINDERELA;WALT DISNEY;;;;
CONTOS SOLIDµRIOS 2 - ALLADIN;WALT DISNEY;;;;
CONTOS TRADICIONAIS - PETER PAN ;LAURA RAZZABONI;;;;
CONTRA OS MICR‡BIOS LUTAR, LUTAR!;PAULA ALMEIDA;;;;
CORAÄ«O DE M«E;ISABEL MINH‡S MARTINS;;;;
CORAÄÂES AOS MILHÂES;JOANA LOPES;;;;
CORES QUE SE AMAM;PACO ABRIL;;;;
CORRE CORRE, CABACINHA;EVA MEJUTO ;;;;
CORRE CORRE, CABECINHA;EVA MEJUTO;;;;
CORRE, CORRE CABACINHA;ANA OOM (ADAPTAÄ«O DO TEXTO);;;;
CORRE, CORRE, CABACINHA;ALICE VIEIRA;;;;
CRI-CRI;IRENE PUIG;;;;
CRIME NO EXPRESSO DO OCIDENTE;MARIA MACEDO;;;;
CRISTIANO RONALDO;BODNµR ZALµN E NêMETH GYULA;;;;
CRISTIANO RONALDO - O LIVRO ESSENCIAL PARA OS F«S ;VµRIOS;;;;
CROCODILO E GIRAFA- UMA FAM÷LIA IGUAL ∑S OUTRAS;DANIELA KULOT;;;;
CR‡NICAS DO VAMPIRO VALENTIM-A MALDIÄ«O DA ESTRELA MORTA;µLVARO MAGALH«ES;;;;
CUIDADO COM O C«O!;PEDRO PENIZZOTTO;;;;
CUIDADO, ê UM DRAG«O!;JONNY LAMBERT;;;;
CUSCAS NO CASTELO DE GUIMAR«ES;PAULO SANTOS;;;;
D DE DANIEL;DOMINIQUE FOUFELLE;;;;
D. AMêLIA - A RAINHA QUE DEIXOU O CORAÄ«O EM PORTUGAL;ISABEL STILWELL;;;;
D. CARLOS;RUI RAMOS;;;;
DA RAIZ DO CABELO ATê A PONTA DO Pê;EM÷LIA NU•EZ;;;;
DAMA E O VAGABUNDO ;DON DAGRADI;;;;
DAMI«O A TOUPEIRA FURAC«O;ANNA LLENAS;;;;
DANÄAR NAS NUVENS;VANIA STARKOFF;;;;
DAQUI NINGUêM PASSA!;ISABEL MINH‡S MARTINS;;;;
DAS TORMENTAS ∑ ESPERANÄA;ANA OOM;;;;
DAVID BOWIE;ANA ALBERO E MARIA ISABEL SµNCHEZ VEGARA;;;;
DAVID E GOLIAS CONTRA O BARULHO;JORGE REIS-Sµ;;;;
DE MEIO RATO A RATO INTEIRO... EM QUATRO DIAS E MEIO!;GERONIMO STILTON;;;;
DE ONDE V“M AS BRUXAS?;JOANA LOPES;;;;
DE ONDE VENHO?;SERGI C∑MARA ;;;;
DE QUE COR ê A SAUDADE?;T∂NIA CAIADO AMARAL;;;;
DE QUE COR ê O DESEJO?;JO«O MêSSEDER;;;;
DE QUE COR ê UM BEIJINHO?;ROCIO BONILLA;;;;
DêCIMA VIAGEM AO REINO DA FANTASIA;GERONIMO STILTON;;;;
DEFINITIVAMENTE, N«O ABRAS ESTE LIVRO;ANDY LEE;;;;
DENTE BRANCO;JACK LONDON;;;;
DENTE BRANCO;VµRIOS;;;;
DENTOLA, DENTINHO E DENT«O;JOSê FANHA;;;;
DESCENDENTES 3 - NARRATIVA JUVENIL;WALT DISNEY;;;;
DESCOBRE O FUNDO DO MAR;FRANCES DIPPER;;;;
DESCULPA... POR ACASO êS UMA BRUXA?;EMILY HORN;;;;
DESEJOS DE NATAL;LU÷SA DACOSTA;;;;
DESEJOS DE NATAL ;LU÷SA DACOSTA;;;;
DESEJOS...;EMMA DODD;;;;
DESTINO DE UM PARAFUSO;ANDRE SILVA;;;;
DESTRAVA L÷NGUAS;LU÷SA DACOSTA;;;;
DEWEY - O GATO QUE COMOVEU O MUNDO;VICKI MYRON;;;;
DEZ DEDOS DEZ SEGREDOS;MARIA ALBERTA MENêRES;;;;
DEZ MINUTOS... E CAMA, PEQUENO UNIC‡RNIO;RHIANNON FIELDING;;;;
DEZ PEQUENAS PRINCESAS;MIKE BROWNLOW;;;;
DEZEMBRO ∑ PORTA;ANT‡NIO TORRADO;;;;
DIABOS, DIABRITOS E OUTROS MAFARRICOS;ALEXANDRE PARAFITA;;;;
DIANA, A FADA DOS DIAMANTES E O DESASTRE NA PASSARELA;SARAH CREESE;;;;
DIµRIO ANIMAL - TIRANOSSAURO REX;STEVE PARKER;;;;
DIµRIO ANIMAL - TUBAR«O;STEVE PARKER;;;;
DIµRIO DE BEATRIZ;MARIA MINEIRO;;;;
DIµRIO DE UM BANANA - APRENDE INGL“S;JEFF KINNEY;;;;
DIµRIO DE UM BANANA - BATALHA NEVAL;JEFF KINNEY;;;;
DIµRIO DE UM BANANA- CAINDO NA ESTRADA;JEFF KINNEY;;;;
DIµRIO DE UM BANANA- QUEBRA TUDO;JEFF KINNEY;;;;
DIµRIO DE UM MINECRAFTER- PRESO NO MINECRAFT!;MINECRAFTY FAMILY;;;;
DIµRIO DE UMA GAROTA NADA POPULAR;RACHEL RENêE RUSSELL;;;;
DIµRIO DE UMA MIÈDA COMO TU;MARIA IN“S ALMEIDA;;;;
DIµRIO DE UMA MIÈDA COMO TU;MARIA IN“S DE ALMEIDA;;;;
DIµRIO DE UMA MIÈDA COMO TU - ACORDA FRANCISCA;MARIA IN“S ALMEIDA;;;;
DIµRIO DE UMA MIÈDA COMO TU - CABEÄA NAS NUVENS;MARIA IN“S ALMEIDA;;;;
DIµRIO DE UMA MIÈDA COMO TU - FêRIAS!;MARIA IN“S ALMEIDA;;;;
DIµRIO DE UMA MIÈDA COMO TU - SEM DRAMAS, PLEASE!;MARIA IN“S ALMEIDA;;;;
DIµRIO DE UMA MIÈDA COMO TU - SEM PêS NEM CABEÄA;MARIA IN“S ALMEIDA;;;;
DIµRIO DE UMA MIÈDA COMO TU - TIQUE TAQUE TOQUE!;MARIA IN“S ALMEIDA;;;;
DIµRIO DE UMA TOT‡ - HIST‡RIAS DE UMA FOLIONA POUCO OU NADA FABULOSA  ;RACHEL RENêE RUSSELL;;;;
DIµRIO DE UMA TOT‡ - HIST‡RIAS DE UMA PRINCESA DO GELO POUCO OU NADA ELEGANTE ;RACHEL RENêE RUSSELL;;;;
DIµRIO DE UMA TOT‡ - HIST‡RIAS DE UMA QUEBRA-CORAÄÂES POUCO OU NADA FELIZ;RACHEL RENêE RUSSELL;;;;
DIµRIO DE UMA TOT‡ - HIST‡RIAS DE UMA VIDA POUCO OU NADA FABULOSA ;RACHEL RENêE RUSSELL;;;;
DIµRIO DE UMA TOT‡ - LIVRO 11- HIST‡RIAS DE UMA AMIGA-INIMIGA POUCO OU NADA SIMPµTICA;RACHEL RENêE RUSSELL;;;;
DIµRIO DE UMA TOT‡ - LIVRO 14;RACHEL RENêE RUSSELL;;;;
DIµRIO DE UMA TOT‡ - LIVRO 2- HIST‡RIAS DE UMA FOLIONA POUCO OU NADA FABULOSA;RACHEL RENêE RUSSELL;;;;
DIAS FELIZES DE UMA N‡DOA TEIMOSA;SEBASTI«O PEIXOTO;;;;
DICIONµRIO DAS PALAVRAS SONHADORAS;ANT‡NIO MOTA;;;;
DICIONµRIO POR IMAGENS DA MONTANHA;êMILIE BEAUMONT;;;;
DICIONµRIO POR IMAGENS DA TERRA;êMILIE BEAUMONT;;;;
DICIONµRIO POR IMAGENS DOS BEBêS - AS CORES;êMILIE BEAUMONT;;;;
DICIONµRIO POR IMAGENS DOS PEQUENOS GASTR‡NOMOS;MARIE-LAURE BOUET E PHILIPPE SIMON;;;;
DINOSSAURO;WALT DISNEY;;;;
DIVERTIDA-MENTE ;WALT DISNEY;;;;
DIZ-ME PORQU“?;CHARLOTTE GROSSETETE;;;;
D‡ E MI DESCOBREM VIVALDI;ISABEL ZAMBUJAL E MARIA PEDRO;;;;
DOCINHO DE MORANGO - A PEQUENA SEREIA;MEGAN BRYANT;;;;
DOCINHO DE MORANGO - EU E A MINHAS AMIGAS;VµRIOS;;;;
DOIDO POR FUTEBOL;VALENTIN VERTHê;;;;
DOMINGO VAMOS ∑ LUZ;JOSê JORGE LETRIA;;;;
DONA BRUXA GORDUCHA;ANABELA MIMOSO;;;;
DONA MARIA 2, A EDUCADORA;ANDRê SERRA;;;;
DONA MIQUELINA, O SEU FILHO E A PROFESSORA;SARA MONTEIRO;;;;
DONDE VEM A PIMENTA?;MANUELA OLTEN;;;;
DONDE VEM O VIDRO;ODILE LIMOUSIN;;;;
DORA IMAGINµSTICA E A AMIGA DE VERDADE;ABBY HANLON;;;;
DORA NO MUNDO DOS BRINQUEDOS;VALêRIE VIDEAU;;;;
DOUTORA BRINQUEDOS- O NOVE ESTµ ‡TIMO!;WALT DISNEY;;;;
DOUTORA TIRADENTES;DAVID WALLIAMS;;;;
DOUTORA TIRADENTES ;DAVID WALLIAMS;;;;
DRAGAN BALL;AUTOR DO LIVRO DRA GANN BALL;;;;
DRAGÂES;JUDY TATCHELL;;;;
DRAGONBALL SUPER;AKIRA TORIYAMA;;;;
DUMBO;ANA MARIA GUEDES, ADAPT;;;;
DUMBO;WALT DISNEY;;;;
E AGORA ONDE ESTµ O WALLY?;MARTIN HANDFORD;;;;
E DE EVA;CHRISTIAN STAEBLER;;;;
ê T«O INJUSTO!     ;PAT THOMSON;;;;
ê UM LIVRO;LANE SMITH;;;;
E VIVERAM FELIZES PARA SEMPRE!;VALTER FOGATO;;;;
E VIVERAM FELIZES PARA SEMPRE... EM PALµCIOS SEPARADOS;VIRGINIA L‡PEZ E IN“S CARLOS;;;;
EL DIENTE DE BUBY;JUAN SANZ;;;;
ELEFANTE E PORQUINHA ? ESPERAR N«O ê FµCIL!;MO WILLEMS;;;;
ELEFANTES N«O ENTRAM ;LISA MANTCHEV;;;;
ELEIÄ«O DOS BICHOS;ANDRê RODRIGUES, PEDRO MARKUM, PAULA DESGUALDO E LARISSA RIBEIRO;;;;
ELEIÄ«O NA QUINTA!;LEILA RODRIGUES;;;;
êLIA - A ELEFANTA ELEGANTE;CARMELA D'AMICO;;;;
EM 5 MINUTOS - CONTOS DE PRINCESAS ;VµRIOS ;;;;
EM QUE PENSAS TU?;LAURENT MOREAU;;;;
EMA, A FADA ESMERALDA E A BUSCA PELA PEDRA BRILHANTE;SARAH CREESE;;;;
EM÷LIA E O CHµ DE T÷LIA;ALEXANDRA PINHEIRO;;;;
ENCANTO - O SEGREDO DAS PRINCESAS;TEA STILTON;;;;
ENCICLOPêDIA DO CONHECIMENTO - ANIMAIS;VµRIOS;;;;
ENCICLOPêDIA DOS DINOSSµURIOS;MIKE BENTON;;;;
ENCICLOPêDIA JUVENIL ILUSTRADA ;DOMINGOS CASTRO;;;;
ENCICLOPêDIA VISUAL - AUTOM‡VEIS;RICHARD SUTTON;;;;
ENCONTRO IMEDIATO COM O T- REX;GERONIMO STILTON;;;;
ENCRAVA - L÷NGUAS;JO«O MANUEL RIBEIRO;;;;
ENQUANTO A CIDADE DORME;µLVARO MAGALH«ES;;;;
ERA UMA µRVORE;ANT‡NIO TORRADO;;;;
ERA UMA VEZ O CORPO HUMANO  - A RESPIRAÄ«O;JO«O NORO;;;;
ERA UMA VEZ O CORPO HUMANO - O OUVIDO;JO«O NORO;;;;
ERA UMA VEZ UM C«O;ADêLIA CARVALHO;;;;
ERA UMA VEZ UM MILAGRE DE NATAL;VµRIOS ;;;;
ERA UMA VEZ UM REI QUE ABRAÄOU O MAR;JOSê JORGE LETRIA;;;;
ERA UMA VEZ UM UNIC‡RNIO;BEATRICE BLUE;;;;
ERA UMA VEZ UMA MARAVILHA - O PALµCIO DE QUELUZ;MARIA PEDROSA;;;;
ERA UMA VEZ VELHINHA;JEREMY HOLMES;;;;
ERA UMA VEZ... MAIS UMA VEZ;S‡NIA SOUSA;;;;
ERA UMA VEZ... OS CONTOS FAVORITOS ;FERNANDO MENDES;;;;
ERA UMA VEZ? O CORPO HUMANO;JO«O J. NORO;;;;
ERAGON;CHRISTOPHER PAOLINI;;;;
êS A MINHA MELHOR AMIGA - ODEIO-TE;ROSIE RUSHTON;;;;
êS TU A PRIMAVERA?;CAROLINE PITCHER;;;;
ESCAVA E DESCOBRE DINOSSAUROS ;JONATHAN TENNANT;;;;
ESCOLA - O REBELDE ESTµ DE VOLTA ;JAMES PATTERSON;;;;
ESCOLA - OS PIORES ANOS DA MINHA VIDA;JAMES PATTERSON;;;;
ESPAÄO;SIMON HOLLAND;;;;
ESPAÄO;VµRIOS ;;;;
ESPANTA - PARDAIS;MARIA ROSA COLAÄO;;;;
ESPANTA-PARDAIS;MARIA ROSA COLAÄO;;;;
ESPERA, MIYUKI;ROXANE GALLIEZ;;;;
ESPERANÄA ;ISABEL ZAMBUJAL;;;;
ESPERAR N«O ê FµCIL! ;MO WILLEMS;;;;
ESPREITA A HIST‡RIA DE PORTUGAL;JOSê JORGE LETRIA;;;;
ESPREITA O CONHECIMENTO;VµRIOS;;;;
ESPREITA O CONHECIMENTO ;VµRIOS;;;;
ESPREITA O MUNDO DOS DINOSSAUROS;ALEX FRITH;;;;
ESPREITA O MUNDO DOS DINOSSAUROS ;ALEX FRITH;;;;
ESPREITA O PLANETA TERRA;KATIE DAYNES E PETER ALLEN;;;;
ESPREITA O UNIVERSO;ALEX FRITH;;;;
ESPREITA PERGUNTAS E RESPOSTAS SOBRE A CI“NCIA;KATIE DAYNES;;;;
ESPREITA PERGUNTAS E RESPOSTAS SOBRE ANIMAIS;KATIE DEYNES E MARIE -EVE TREMBLAY;;;;
ESPREITA PERGUNTAS E RESPOSTAS SOBRE O ESPAÄO;KATIE DAYNES;;;;
ESTµS T«O CRESCIDA;ANT‡NIO JORGE GONÄALVES;;;;
ESTE ALCE ê MEU;OLIVER JEFFERS;;;;
ESTRANHÂES & BIZARROCOS - EST‡RIAS PARA ADORMECER ANJOS;JOSê EDUARDO AGUALUSA;;;;
ESTRELA DO MAR - CARLOTA E CARMINHO E AS HIST‡RIAS DE ADORMECER;FERNANDA VELEZ;;;;
EU AJUDO! ;EQUIPA DA RµDIO COMERCIAL;;;;
EU CONTROLO AS EMOÄÂES!;PAULO MOREIRA;;;;
EU E O MEU MEDO;FRANCESCA SANNA;;;;
EU N«O TENHO (MUITO) MEDO DO ESCURO;ANNA MILBOURNE & DANIEL RIELEY;;;;
EU NUNCA NA VIDA COMEREI TOMATE;LAUREN CHILD;;;;
EU QUERO A LUA;JONATHAN EMMETT;;;;
EU QUERO UM GATO;TONY ROSS;;;;
EU SEI TUDO SOBRE O PAI NATAL;AURêLIE BLANZ;;;;
EU SEI TUDO SOBRE O PAI NATAL;NATHALIE DELEBARRE;;;;
EU SOU PUMA FEROZ!;LAURENCE GILLOT ;;;;
EU VOU SEMPRE GOSTAR DE TI;MICK E CHOLOE INKPEN;;;;
EU VOU SEMPRE GOSTAR DE TI;MICK E CHOLO” INKPEN;;;;
EU, ELVIS RIBOLDI;BONO BIDARI;;;;
EVA;MARGARIDA BOTELHO;;;;
EXPEDIÄ«O ∑ ILHA BORBOLETA;GERONIMO STILTON;;;;
EXPERI“NCIAS LOUCAS E FACTOS BIZARROS;D4RKFRAME;;;;
FµBULAS DE ESOPO;ESOPO;;;;
FµBULAS DE ESOPO ;ANT‡NIO MOTA;;;;
FµBULAS DE LA FONTAINE;JEAN DE LA FONTAINE;;;;
FµBULAS DE LA FONTAINE ;JEAN DE LA FONTAINE;;;;
FµBULAS FABULOSAS;ANT‡NIO TORRADO;;;;
FµBULAS MUSICADAS;ANA MARIA MAGALH«ES E ISABEL ALÄADA;;;;
FµBULAS RECORTADAS - O CAPUCHINHO VERMELHO;IRM«OS GRIMM;;;;
FACTOS INCR÷VEIS;NED HALLEY;;;;
FADA JUJU E UMA ESCOLA MµGICA;PAULA TEIXEIRA;;;;
FADA REBUÄADO E A FESTA DE PIJAMA ;MICHELLE TODD;;;;
FADAS ;ALISON MALONEY;;;;
FA÷SCA MCQUEEN;WALT DISNEY;;;;
FALA BICHO;VIOLETA FIGUEIREDO;;;;
FANTABULOSIDADES D'AQUI E D'ALêM;VANDA DE LA SALETE;;;;
FANTµSTICO ATLAS DO CORPO HUMANO;YOYO STUDIOS;;;;
FANTµSTICO ATLAS DOS DINOSSAUROS;YOYO STUDIOS;;;;
FAZ O BEM SEM OLHARES A QUEM ;MARIA FERREIRA;;;;
FEITO POR MIM;JANE BULL;;;;
FELISMINA CARTOLINA E JO«O PAPEL«O;PEDRO SEROMENHO;;;;
FêLIX, O COLECCIONADOR DE MEDOS;FINA CASALDERREY;;;;
FELIZ NATAL;MARIA MA•ERU;;;;
FELIZ NATAL!;BEATRIX POTTER;;;;
FELIZ NATAL, LOBO MAU;CLARA CUNHA;;;;
FERAS E HER‡IS - A ARMADURA DOURADA;ADAM BLADE;;;;
FERAS E HER‡IS - VOLUME 24;ADAM BLADE;;;;
FêRIAS EM PORTUGAL;JANEY LOUISE JONES;;;;
FERN«O DIAS E O MISTêRIO DAS PEDRAS NEGRAS;ISABEL RICARDO AMARAL;;;;
FESTA FROZEN - O REINO DO GELO;WALT DISNEY;;;;
FESTA NA FLORESTA DOS SONHOS;ULF STARK;;;;
FESTA NA FLORESTA DOS SONHOS ;ULF STARK;;;;
FIGURAS E FIGURONAS;MARIA ALBERTA MENêRES;;;;
FIVE NIGHTS AT FREDDY'S - OLHOS DE PRATA;SCOTT CAWTHON E KIRA BREED-WRISLEY;;;;
FLµVIO E OS DENTES ASSUSTADORES;JARVIS;;;;
FLOCO DE NEVE;JANEY JONES;;;;
FOGE, RATO!;MIGUEL BORGES ;;;;
FOGE, RATO!   ;MIGUEL BORGES ;;;;
FONCHITO E A LUA;MARIO VARGAS LLOSA;;;;
FORMIGA DUMA FIGA;ANT‡NIO AVELAR DE PINHO;;;;
FORTNITE BATTLE ROYALE:3;ANNE KALICKY E MATHIAS LAVOREL;;;;
FREDERICO;LEO LIONNI;;;;
FREE FIRE;AFONSO CARAPETA;;;;
FRIDA KAHLO;MAR÷A HESSE;;;;
FROZEN - A INF∂NCIA DA ANNA E ELSA;WALT DISNEY;;;;
FROZEN - HIST‡RIA DO FILME;WALT DISNEY;;;;
FROZEN 2 - LIVRO DO FILME;WALT DISNEY;;;;
FROZEN 2 - VIAGEM MµGICA;DISNEY;;;;
FROZEN 2 - VIAGEM MµGICA;WALT DISNEY;;;;
FROZEN II- VIAGEM MµGICA;WALT DISNEY;;;;
FUGA DO PARQUE DOS HORRORES;R. L. STINE;;;;
GABI, A FADA DOS GELADOS;TIM BUGBIRD;;;;
GANHEI MIL MILHÂES NA LOTARIA;GERONIMO STILTON;;;;
GARFIELD - ê O MAIOR;JIM DAVIS;;;;
GARFIELD - SEMPRE EM FESTA!;JIM DAVIS;;;;
GARFIELD ALARGA A CINTURA ;JIM DAVIS;;;;
GARFIELD MASTIGA A GORDURA;JIM DAVIS;;;;
GATINHO E A NEVE;JOEL FRANZ ROSELL;;;;
GATINHO MµGICO;SUE BENTLEY;;;;
GATINHO MµGICO - MISTêRIO ∑ BEIRA-MAR;SUE BENTLEY;;;;
GATINHO MµGICO - PASSOS DE DANÄA;SUE BENTLEY;;;;
GATINHO MµGICO - UM PUZZLE DE QUATRO PATAS;SUE BENTLEY;;;;
GATINHO MµGICO- CAMPO DE FêRIAS;SUE BENTLEY;;;;
GATO DAS BOTAS;ANA ISABEL;;;;
GATO MARAU;TRACY-LEE MCGUINESS KELLY;;;;
GATO PRETO E PASSARINHOS AZUIS;ANABELA PASSOS;;;;
GATOS E GATINHOS;KATHERINE STARKE;;;;
GATTA VS K«O;JAMES PATTERSON E CHRIS GRABENSTEIN;;;;
GENTE GIRA;LU÷SA DACOSTA;;;;
GERONIMO STILTON - AI, AI, AI, QUE AVENTURA NO HAVAI!;GERONIMO STILTON;;;;
GERONIMO STILTON - AS AVENTURAS DE SHERLOCK HOLMES;GERONIMO STILTON;;;;
GERONIMO STILTON - AS INCR÷VEIS FêRIAS NA PENS«O MIRARRATOS;GERONIMO STILTON;;;;
GERONIMO STILTON - DE MEIO RATO A RATO INTEIRO...EM QUATRO DIAS E MEIO!;GERONIMO STILTON;;;;
GERONIMO STILTON - DESASTRE NO DIA DE S«O VALENTIM;GERONIMO STILTON;;;;
GERONIMO STILTON - ê NATAL, STILTON! ;GERONIMO STILTON;;;;
GERONIMO STILTON - NA ROTA DE VASCO DA GAMA;GERONIMO STILTON;;;;
GERONIMO STILTON - NO REINO DA FANTASIA;GERONIMO STILTON;;;;
GERONIMO STILTON - O ESTRANHO CASO DO CHOCO GIGANTE;GERONIMO STILTON;;;;
GERONIMO STILTON - O GRANDE CAMPEONATO DE FUTEBOL;GERONIMO STILTON;;;;
GERONIMO STILTON - O GRANDE SEGREDO DO CONDE ;GERONIMO STILTON;;;;
GERONIMO STILTON - O MAIOR CONCURSO DE ANEDOTAS DO MUNDO;GERONIMO STILTON;;;;
GERONIMO STILTON - O MANUSCRITO MISTERIOSO;GERONIMO STILTON;;;;
GERONIMO STILTON - O MISTêRIO DO RUBI DO ORIENTE;GERONIMO STILTON;;;;
GERONIMO STILTON - O SORRISO DE MONA RATISA;GERONIMO STILTON;;;;
GERONIMO STILTON - O TESOURO DAS COLINAS NEGRAS ;GERONIMO STILTON;;;;
GERONIMO STILTON - SALVEMOS A BALEIA BRANCA;GERONIMO STILTON;;;;
GERONIMO STILTON - UMA INCR÷VEL FAM÷LIA;GERONIMO STILTON;;;;
GGG - O GRANDE GIGANTE GENTIL;ROALD DAHL;;;;
GIGÂES E ANANTES;MANUEL ANT‡NIO PINA;;;;
GINµSTICA ANIMALµSTICA;ISABEL MINH‡S MARTINS;;;;
GOMBBY FAZ ANOS;PEDRO MATIAS MARIA;;;;
GONÄALO E A BICHARADA E OUTRA HIST‡RIA;ANT‡NIO TORRADO;;;;
GOOSEBUMPS - ARREPIOS;R. L. STINE;;;;
GOOSEBUMPS 2 - ACAMPAMENTO FANTASMA;R. L. STINE;;;;
GORJUSS- SE EU FOSSE?;SANTORO;;;;
GOSTO DE TI ;FERNANDA SERRANO;;;;
GOSTO DE TI (QUASE SEMPRE);ANNA LLENAS;;;;
GOSTO DE TI (QUASE SEMPRE);ANNA LLENNAS;;;;
GOSTO MUITO DE TI, MAM«! PAPµ!;CATHERINE VASE;;;;
GRANDE COISA;WILLIAM BEE;;;;
GRANDES BIGODES;ANT‡NIO TORRADO;;;;
GR«O DE MILHO;OLALLA GONZµLEZ;;;;
GRAVITY FALLS - AGORA ê QUE O PORCO TORCE O RABO;WALT DISNEY;;;;
GRAVITY FALLS - AVENTURAS EM DOBRO;WALT DISNEY;;;;
GRAVITY FALLS - DIµRIO 3;ALEX FRITH E PETER SCOTT;;;;
GRAVITY FALLS - DIµRIO 3;ALEX HIRSCH;;;;
GRAVITY FALLS - DIµRIO 3;WALT DISNEY;;;;
GRAVITY FALLS - LENDAS PERDIDAS;ALEX HIRSCH;;;;
GRAVITY FALLS - LENDAS PERDIDAS;ALEX RICHER;;;;
GRAVITY FALLS - N«O PINTES ESTE LIVRO! ESTµ AMALDIÄOADO!;WALT DISNEY;;;;
GRAVITY FALLS - NOVELA GRµFICA 1;WALT DISNEY;;;;
GRAVITY FALLS - NOVELA GRµFICA VOLUME 2 ;ALEX HIRSCH;;;;
GRAVITY FALLS - PERDIDOS DE AMOR;ALEX HIRSCH;;;;
GRAVITY FALLS COMIC 1;WALT DISNEY;;;;
GRAVITY FALLS COMIC 2;WALT DISNEY;;;;
GRAVITY FALLS- PERDIDOS DE AMOR;WALT DISNEY;;;;
GRETA E OS GIGANTES;ZOE TUCKER;;;;
GRISELA;ANKE DE VRIES;;;;
GUARDI«O DO TEMPO JO«O GAIVOTA - NO IN÷CIO DOS TEMPOS;JO«O GAIVOTA;;;;
GUGA, UMA HIST‡RIA DE PERSIST“NCIA E SUPERAÄ«O;VIRG÷NIA SOARES PEREIRA;;;;
GUGUI, O DRAG«O  AZUL;MARGARIDA REBELO PINTO;;;;
GUI E A µRVORE DOS SORRISOS  ;ZERO A OITO;;;;
GUI E A BATALHA CONTRA OS PLµSTICOS;RITA VILELA;;;;
GUI E O NATAL NOS QUATRO CANTOS DO MUNDO;SANDRA SERRA;;;;
GUI GANHA UM AMIGO PARA A VIDA;RITA VILELA;;;;
GUI UM CAMPE«O APAIXONADO;SANDRA SERRA;;;;
GUIA DE AVES;LARS SVENSSON;;;;
GUIA DE AVES PNSAC;PAULO MARQUES E FRANCISCO BARROS;;;;
GUILHERME E O ACHAMENTO DA SENHORA DO PRANTO;NUNO GARCIA LOPES;;;;
GUILHERME, O VERME;ANTOON KRINGS;;;;
GUNI, O UNIC‡RNIO - UMA AVENTURA FANTµSTICA;TAURO;;;;
Hµ DIAS ASSIM;MARGARIDA FONSECA SANTOS;;;;
Hµ FOGO NA FLORESTA;ANA MARIA MAGALH«ES E ISABEL ALÄADA;;;;
Hµ MONSTROS DEBAIXO DA CAMA?;BILL WATTERSON;;;;
Hµ MONSTROS NO TÈNEL;DIOGO ALEGRIA PêCURTO ;;;;
HA UM MONSTRO NO TEU LIVRO;TOM FLETCHER;;;;
Hµ UM MONSTRO NO TEU LIVRO;TOM FLETCHER;;;;
Hµ UM PIRATA NA INTERNET;GERONIMO STILTON;;;;
HANSEL E GRETEL;IRM«OS GRIMM;;;;
HARRY POTTER E A C∂MARA DOS SEGREDOS;J. K. ROWLING;;;;
HARRY POTTER E A CRIANÄA AMALDIÄOADA;J. K. ROWLING;;;;
HARRY POTTER E A ORDEM DA FêNIX;J. K. ROWLING;;;;
HARRY POTTER E A PEDRA FILOSOFAL;J. K. ROWLING;;;;
HARRY POTTER E A PEDRA FILOSOFAL ;J. K. ROWLING;;;;
HARRY POTTER E AS REL÷QUIAS DA MORTE;J. K. ROWLING;;;;
HARRY POTTER E O CµLICE DE FOGO;J. K. ROWLING;;;;
HARRY POTTER E O PR÷NCIPE MISTERIOSO;J. K. ROWLING;;;;
HARRY POTTER E O PRISIONEIRO DE ASKABAN;J. K. ROWLING;;;;
HARRY POTTER E O PRISIONEIRO DE AZKABAN;J. K. ROWLING;;;;
HARRY POTTER E OS TALISM«S DA MORTE;J. K. ROWLING;;;;
HENRIQUE E O DEM‡NIO DO FUTEBOL;FRANCESCA SIMON;;;;
HENRIQUE, O TERR÷VEL;FRANCESCA SIMON;;;;
HêRCULES;WALT DISNEY;;;;
HIST‡RIA ALEGRE DE PORTUGAL;ARTUR CORREIA;;;;
HIST‡RIA COM RECADINHO;LU÷SA DACOSTA;;;;
HIST‡RIA DA êGUA BRANCA  ;EUGêNIO DE ANDRADE;;;;
HIST‡RIA DA GAIVOTA E DO GATO QUE A ENSINOU A VOAR;LUIS SEPÈLVEDA;;;;
HIST‡RIA DAS 5 VOGAIS;LU÷SA DACOSTA;;;;
HISTORIA DE PORTUGAL;ANTONIO LEITE DA COSTA;;;;
HIST‡RIA DE PORTUGAL ;ORLANDO PASSO AGUIAR;;;;
HIST‡RIA DE PORTUGAL. DE D. AFONSO HENRIQUES AO EURO;ANA OOM;;;;
HIST‡RIA DE UM CARACOL QUE DESCOBRIU A IMPORT∂NCIA DA LENTID«O;LUIS SEPÈLVEDA;;;;
HIST‡RIA DE UM GATO E DE UM RATO QUE SE TORNARAM AMIGOS;LUIS SEPÈLVEDA;;;;
HIST‡RIA DE UM SEGREDO;JO«O PAULO COTRIM;;;;
HIST‡RIA DE UMA GAIVOTA E DO GATO QUE A ENSINOU A VOAR;LUIS SEPÈLVEDA;;;;
HIST‡RIA DO LIVRO ACTIVO;CONCEIÄ«O AREIAS;;;;
HIST‡RIA DO SENHOR SISUDO QUE SABIA TUDO TUDO ;MANUELA RIBEIRO;;;;
HIST‡RIA DOCUMENTAL DE S«O TOMê E PR÷NCIPE;CARLOS ESP÷RITO SANTO;;;;
